cellid,time,type,Layer
5114,1311.9,inh,0
4264,1312.7,inh,0
4354,1312.8,inh,0
4764,1313.0,inh,0
4504,1313.3,inh,0
4874,1314.0,inh,0
4444,1314.7,inh,0
4834,1314.7,inh,0
5014,1315.0,inh,0
4334,1321.7,inh,0
4864,1322.7,inh,0
4604,1323.4,inh,0
5164,1323.5,inh,0
4814,1323.8,inh,0
5104,1325.2,inh,0
5034,1325.3,inh,0
5154,1326.8,inh,0
5274,1331.7,inh,0
5204,1333.6,inh,0
5244,1335.4,inh,0
4324,1335.9,inh,0
5214,1336.2,inh,0
4484,1336.5,inh,0
4844,1336.5,inh,0
4384,1337.1,inh,0
4254,1337.2,inh,0
4584,1337.7,inh,0
4574,1338.7,inh,0
4594,1340.3,inh,0
5254,1340.3,inh,0
4474,1341.3,inh,0
5064,1343.0,inh,0
4934,1346.0,inh,0
4374,1346.2,inh,0
4164,1348.5,inh,0
4944,1349.3,inh,0
4604,1349.6,inh,0
4654,1351.1,inh,0
5264,1351.4,inh,0
5274,1351.5,inh,0
5244,1354.5,inh,0
4834,1358.0,inh,0
4874,1358.1,inh,0
4274,1358.2,inh,0
5014,1358.2,inh,0
4574,1358.4,inh,0
4994,1359.9,inh,0
4654,1360.4,inh,0
4384,1360.6,inh,0
4334,1360.9,inh,0
4494,1360.9,inh,0
5124,1361.3,inh,0
4684,1362.0,inh,0
5214,1363.1,inh,0
4934,1369.5,inh,0
4724,1370.9,inh,0
5164,1371.1,inh,0
4844,1371.5,inh,0
4584,1372.8,inh,0
4834,1373.6,inh,0
5104,1373.6,inh,0
4984,1373.8,inh,0
4874,1374.3,inh,0
4604,1374.4,inh,0
4904,1376.7,inh,0
5014,1380.0,inh,0
4334,1380.8,inh,0
4684,1382.5,inh,0
4634,1383.1,inh,0
4204,1383.2,inh,0
4604,1384.0,inh,0
4354,1384.4,inh,0
5274,1384.6,inh,0
5194,1384.7,inh,0
4484,1384.9,inh,0
5284,1385.1,inh,0
5134,1386.0,inh,0
4744,1386.8,inh,0
4674,1395.3,inh,0
4594,1396.0,inh,0
4144,1396.6,inh,0
4564,1397.4,inh,0
5254,1397.4,inh,0
5244,1397.5,inh,0
4834,1397.6,inh,0
4654,1398.7,inh,0
4384,1400.3,inh,0
4874,1403.1,inh,0
4844,1404.4,inh,0
4334,1404.6,inh,0
4934,1405.1,inh,0
4464,1405.3,inh,0
4914,1406.9,inh,0
5014,1407.3,inh,0
4264,1407.4,inh,0
4324,1407.4,inh,0
4154,1407.8,inh,0
4204,1407.9,inh,0
4984,1407.9,inh,0
4424,1408.1,inh,0
4604,1414.9,inh,0
4724,1417.5,inh,0
5264,1417.9,inh,0
4824,1418.1,inh,0
4804,1418.2,inh,0
4934,1418.7,inh,0
4454,1418.8,inh,0
4634,1419.1,inh,0
4294,1419.2,inh,0
4594,1419.4,inh,0
5214,1421.4,inh,0
5284,1422.4,inh,0
4574,1423.6,inh,0
4654,1427.2,inh,0
5014,1427.2,inh,0
4814,1430.5,inh,0
4204,1431.0,inh,0
4734,1431.8,inh,0
4654,1433.5,inh,0
4744,1434.5,inh,0
5284,1436.2,inh,0
5244,1439.0,inh,0
4674,1440.2,inh,0
4334,1441.7,inh,0
5104,1441.7,inh,0
4654,1441.8,inh,0
4524,1444.2,inh,0
4604,1444.4,inh,0
5124,1444.8,inh,0
4584,1447.8,inh,0
4834,1450.4,inh,0
4844,1451.4,inh,0
4934,1451.9,inh,0
5014,1453.5,inh,0
4634,1454.3,inh,0
4504,1454.6,inh,0
4984,1456.0,inh,0
5244,1458.0,inh,0
4654,1463.0,inh,0
4744,1463.3,inh,0
4364,1463.6,inh,0
4454,1463.8,inh,0
4384,1464.0,inh,0
4204,1464.1,inh,0
4944,1464.5,inh,0
4604,1464.9,inh,0
4734,1465.0,inh,0
4684,1466.4,inh,0
4584,1470.1,inh,0
4174,1472.6,inh,0
5174,1473.2,inh,0
5034,1475.1,inh,0
4844,1475.2,inh,0
4874,1475.2,inh,0
4324,1476.2,inh,0
4804,1477.5,inh,0
5284,1477.5,inh,0
4164,1477.7,inh,0
5024,1477.8,inh,0
4744,1478.5,inh,0
4464,1479.9,inh,0
5274,1480.9,inh,0
5134,1483.1,inh,0
4584,1485.7,inh,0
5184,1486.1,inh,0
4604,1486.9,inh,0
5214,1487.0,inh,0
4594,1487.3,inh,0
4214,1487.8,inh,0
4784,1487.8,inh,0
4984,1488.0,inh,0
4654,1488.4,inh,0
4744,1490.0,inh,0
5014,1490.3,inh,0
4144,1490.5,inh,0
4574,1494.3,inh,0
4664,1494.5,inh,0
5204,1496.8,inh,0
5034,1497.2,inh,0
4934,1497.6,inh,0
4604,1499.8,inh,0
5125,14.6,inh,0
4465,16.4,inh,0
5225,17.1,inh,0
4955,27.5,inh,0
4945,29.9,inh,0
5265,32.2,inh,0
4525,33.8,inh,0
5255,33.8,inh,0
4905,37.8,inh,0
4505,43.5,inh,0
4345,45.2,inh,0
5025,45.6,inh,0
5115,47.8,inh,0
4485,51.2,inh,0
4195,51.6,inh,0
4735,51.8,inh,0
5065,63.9,inh,0
5275,64.9,inh,0
4935,65.6,inh,0
4515,66.8,inh,0
4835,76.6,inh,0
5285,78.8,inh,0
4455,79.3,inh,0
4705,81.2,inh,0
4445,81.9,inh,0
4645,90.1,inh,0
4925,91.7,inh,0
4225,95.6,inh,0
5095,96.7,inh,0
4765,96.9,inh,0
5235,101.8,inh,0
4715,102.7,inh,0
5115,106.7,inh,0
4965,108.2,inh,0
4735,126.9,inh,0
4295,130.4,inh,0
4595,130.6,inh,0
4485,132.2,inh,0
4365,136.5,inh,0
4605,136.5,inh,0
4855,139.4,inh,0
4895,142.8,inh,0
5195,143.1,inh,0
4525,150.3,inh,0
4165,151.6,inh,0
4785,158.3,inh,0
4755,158.4,inh,0
4815,159.5,inh,0
4345,160.9,inh,0
4425,162.9,inh,0
5065,164.0,inh,0
4605,174.0,inh,0
4645,178.8,inh,0
5295,180.4,inh,0
4555,181.8,inh,0
4255,185.0,inh,0
4455,187.3,inh,0
4515,188.2,inh,0
4575,190.3,inh,0
5085,201.8,inh,0
4935,205.2,inh,0
4605,206.7,inh,0
4585,217.6,inh,0
4455,218.7,inh,0
4375,222.0,inh,0
4515,223.1,inh,0
4815,223.5,inh,0
4945,223.8,inh,0
5235,224.2,inh,0
4915,224.5,inh,0
4345,226.2,inh,0
4855,231.6,inh,0
5285,235.7,inh,0
4145,237.8,inh,0
4775,238.2,inh,0
4765,238.3,inh,0
4655,243.9,inh,0
4685,245.6,inh,0
4925,250.7,inh,0
4965,256.3,inh,0
4785,263.3,inh,0
4905,266.8,inh,0
4505,267.9,inh,0
4535,268.3,inh,0
4335,268.9,inh,0
4585,277.6,inh,0
5195,279.3,inh,0
5115,287.1,inh,0
4805,288.8,inh,0
4435,296.8,inh,0
4855,301.0,inh,0
4405,301.1,inh,0
4955,310.4,inh,0
4455,312.0,inh,0
4815,317.1,inh,0
4415,318.0,inh,0
5045,319.7,inh,0
4325,321.1,inh,0
5215,321.4,inh,0
4375,325.8,inh,0
5205,327.5,inh,0
5285,328.0,inh,0
4905,338.8,inh,0
5065,339.7,inh,0
5085,339.9,inh,0
4455,341.7,inh,0
4765,343.7,inh,0
4615,346.7,inh,0
4235,347.9,inh,0
4445,352.9,inh,0
4525,353.6,inh,0
5195,355.2,inh,0
4685,355.5,inh,0
5005,358.3,inh,0
4955,361.1,inh,0
5055,362.1,inh,0
4855,365.0,inh,0
4905,369.7,inh,0
4415,371.4,inh,0
4735,371.4,inh,0
4605,382.6,inh,0
5055,382.9,inh,0
4325,401.0,inh,0
4725,402.0,inh,0
4155,403.6,inh,0
4685,404.1,inh,0
5085,405.1,inh,0
4565,405.3,inh,0
4705,408.3,inh,0
5195,413.7,inh,0
4655,415.8,inh,0
4315,416.5,inh,0
4765,417.6,inh,0
5055,418.2,inh,0
4715,418.3,inh,0
5125,421.7,inh,0
4175,423.4,inh,0
5255,427.9,inh,0
5065,431.8,inh,0
4345,432.9,inh,0
4165,434.2,inh,0
4735,434.3,inh,0
5225,434.9,inh,0
4385,435.0,inh,0
4855,437.3,inh,0
4725,447.0,inh,0
4935,452.9,inh,0
5055,456.6,inh,0
4605,458.6,inh,0
4755,461.5,inh,0
4325,462.4,inh,0
5065,467.0,inh,0
4775,470.3,inh,0
4345,473.0,inh,0
5115,473.0,inh,0
4525,473.9,inh,0
4395,474.7,inh,0
4655,477.9,inh,0
4455,487.9,inh,0
5215,490.7,inh,0
4215,498.1,inh,0
4495,498.4,inh,0
4615,505.1,inh,0
5065,505.6,inh,0
4415,506.2,inh,0
4735,507.0,inh,0
5105,507.6,inh,0
5265,507.6,inh,0
4585,507.7,inh,0
4605,507.9,inh,0
4235,508.0,inh,0
4365,508.1,inh,0
4905,508.1,inh,0
5135,508.1,inh,0
4955,508.2,inh,0
4145,508.3,inh,0
4395,508.3,inh,0
4295,508.5,inh,0
4305,508.5,inh,0
4625,508.5,inh,0
4975,508.5,inh,0
4255,508.6,inh,0
4485,508.6,inh,0
4655,508.6,inh,0
4715,509.5,inh,0
4645,510.5,inh,0
5115,510.5,inh,0
5275,510.8,inh,0
5235,511.0,inh,0
4995,512.2,inh,0
5085,513.9,inh,0
4675,514.5,inh,0
4305,519.1,inh,0
4925,519.2,inh,0
4785,521.3,inh,0
4165,521.4,inh,0
5095,521.5,inh,0
4585,522.0,inh,0
5285,522.2,inh,0
4275,522.3,inh,0
4515,522.4,inh,0
4645,522.5,inh,0
5255,524.2,inh,0
4715,524.6,inh,0
4495,524.7,inh,0
5265,524.8,inh,0
5225,525.2,inh,0
5195,525.7,inh,0
4315,525.8,inh,0
4655,529.9,inh,0
4485,533.0,inh,0
4505,533.0,inh,0
4805,533.2,inh,0
4195,533.7,inh,0
4555,533.9,inh,0
4735,533.9,inh,0
4605,534.0,inh,0
5245,534.0,inh,0
4455,534.1,inh,0
5065,534.2,inh,0
4435,534.4,inh,0
4155,534.5,inh,0
4525,534.8,inh,0
4295,535.0,inh,0
4665,535.0,inh,0
4615,535.1,inh,0
5085,535.3,inh,0
5115,540.7,inh,0
4205,543.7,inh,0
5155,545.3,inh,0
5235,545.4,inh,0
4145,547.2,inh,0
4685,548.1,inh,0
4435,548.3,inh,0
4615,548.4,inh,0
4755,548.4,inh,0
4905,548.4,inh,0
5005,548.4,inh,0
4165,548.5,inh,0
4735,548.5,inh,0
5195,548.6,inh,0
4385,549.4,inh,0
4485,549.6,inh,0
4295,549.8,inh,0
4605,549.8,inh,0
5205,549.9,inh,0
4695,550.1,inh,0
4655,550.5,inh,0
4405,553.6,inh,0
4685,561.0,inh,0
5205,562.7,inh,0
4205,563.0,inh,0
5225,563.4,inh,0
4215,565.2,inh,0
5085,565.5,inh,0
4555,569.4,inh,0
5055,571.9,inh,0
4855,572.6,inh,0
5115,573.1,inh,0
4335,573.3,inh,0
4145,573.4,inh,0
4495,573.7,inh,0
4785,573.9,inh,0
4315,574.3,inh,0
4815,574.4,inh,0
5265,574.5,inh,0
4715,576.5,inh,0
5045,576.9,inh,0
4525,577.0,inh,0
4905,578.2,inh,0
5005,583.3,inh,0
4725,583.4,inh,0
4295,585.6,inh,0
5235,586.0,inh,0
5015,586.5,inh,0
4675,587.1,inh,0
4905,587.4,inh,0
5065,587.4,inh,0
4985,588.3,inh,0
4465,588.6,inh,0
4345,589.0,inh,0
4605,596.2,inh,0
5115,597.1,inh,0
5285,597.5,inh,0
4215,597.8,inh,0
5145,598.0,inh,0
4815,598.6,inh,0
5245,599.0,inh,0
4315,599.2,inh,0
4425,599.3,inh,0
4615,599.4,inh,0
4735,599.5,inh,0
4175,599.6,inh,0
4505,599.7,inh,0
4785,599.9,inh,0
4935,600.0,inh,0
4995,600.0,inh,0
4885,600.1,inh,0
4855,600.3,inh,0
4295,600.9,inh,0
4905,601.8,inh,0
4515,604.9,inh,0
5215,606.2,inh,0
5115,607.6,inh,0
5055,609.8,inh,0
4505,612.7,inh,0
4955,612.9,inh,0
5065,614.1,inh,0
4605,614.3,inh,0
4215,614.4,inh,0
4275,614.4,inh,0
4375,614.6,inh,0
4335,614.9,inh,0
4345,615.2,inh,0
4585,615.3,inh,0
4785,617.2,inh,0
4625,620.7,inh,0
4315,623.4,inh,0
4295,624.8,inh,0
4535,625.2,inh,0
4905,625.2,inh,0
5115,625.9,inh,0
4495,626.8,inh,0
4595,629.5,inh,0
4735,632.3,inh,0
4725,633.3,inh,0
4485,634.4,inh,0
4985,635.1,inh,0
4235,635.4,inh,0
4255,636.6,inh,0
4815,636.6,inh,0
5225,636.7,inh,0
4995,636.9,inh,0
4515,637.1,inh,0
4415,638.4,inh,0
4795,638.6,inh,0
4525,639.2,inh,0
4695,647.5,inh,0
4335,649.0,inh,0
4255,649.2,inh,0
4785,649.3,inh,0
4925,650.8,inh,0
5085,651.9,inh,0
4295,652.0,inh,0
4215,653.3,inh,0
4145,659.9,inh,0
4815,662.2,inh,0
4555,662.3,inh,0
4735,662.7,inh,0
5005,663.6,inh,0
4665,663.7,inh,0
4525,668.0,inh,0
4605,669.3,inh,0
4505,669.8,inh,0
4655,672.1,inh,0
4585,672.2,inh,0
4945,672.6,inh,0
5295,673.4,inh,0
5245,673.7,inh,0
4775,674.1,inh,0
5115,674.8,inh,0
4995,676.7,inh,0
5255,677.7,inh,0
4205,682.9,inh,0
4405,683.2,inh,0
4495,683.2,inh,0
4435,683.5,inh,0
4605,683.5,inh,0
4735,683.8,inh,0
4345,683.9,inh,0
4955,683.9,inh,0
4385,684.1,inh,0
5175,684.4,inh,0
4855,684.7,inh,0
5115,685.4,inh,0
4235,685.5,inh,0
5275,686.0,inh,0
5285,686.2,inh,0
4245,686.3,inh,0
5095,686.5,inh,0
4295,686.8,inh,0
4505,694.0,inh,0
4515,694.3,inh,0
4775,695.2,inh,0
4925,695.5,inh,0
4625,696.7,inh,0
4875,697.6,inh,0
4215,698.3,inh,0
4725,700.2,inh,0
4715,703.1,inh,0
4545,703.8,inh,0
5205,707.1,inh,0
5255,709.3,inh,0
4235,709.6,inh,0
4485,709.7,inh,0
4145,710.2,inh,0
4415,710.6,inh,0
4385,710.9,inh,0
4295,714.6,inh,0
5085,714.9,inh,0
5285,716.8,inh,0
4675,718.7,inh,0
4905,721.4,inh,0
4855,721.5,inh,0
4715,721.6,inh,0
4655,721.9,inh,0
4345,722.4,inh,0
4765,722.4,inh,0
5115,722.5,inh,0
4785,722.7,inh,0
4485,723.9,inh,0
4215,726.0,inh,0
4435,729.4,inh,0
5005,733.9,inh,0
5085,734.5,inh,0
4655,734.6,inh,0
4935,734.8,inh,0
4725,734.9,inh,0
4275,735.3,inh,0
4795,735.6,inh,0
4375,735.7,inh,0
4315,736.2,inh,0
4295,736.6,inh,0
4765,737.0,inh,0
4675,737.4,inh,0
5225,738.0,inh,0
4955,738.9,inh,0
4495,745.5,inh,0
4345,747.1,inh,0
4545,747.8,inh,0
4605,747.9,inh,0
4635,747.9,inh,0
4195,748.1,inh,0
4895,748.3,inh,0
4515,748.6,inh,0
4505,748.7,inh,0
4855,748.7,inh,0
4995,748.9,inh,0
4555,749.2,inh,0
5115,749.3,inh,0
4785,749.4,inh,0
4215,749.5,inh,0
4905,755.3,inh,0
4815,758.6,inh,0
4965,758.6,inh,0
4735,758.8,inh,0
5055,759.0,inh,0
4805,759.3,inh,0
4775,759.7,inh,0
4415,760.3,inh,0
4985,760.5,inh,0
4595,761.1,inh,0
5065,761.3,inh,0
5085,761.6,inh,0
4215,762.0,inh,0
4345,762.7,inh,0
4655,764.4,inh,0
4385,771.3,inh,0
5115,771.4,inh,0
4165,772.2,inh,0
4785,772.5,inh,0
5225,773.5,inh,0
5125,773.7,inh,0
4855,774.1,inh,0
4585,775.0,inh,0
4415,782.1,inh,0
4715,782.7,inh,0
4525,783.3,inh,0
5085,783.4,inh,0
4315,784.3,inh,0
4335,784.3,inh,0
4935,784.3,inh,0
4215,784.4,inh,0
4345,784.8,inh,0
5255,784.9,inh,0
4685,785.3,inh,0
4235,785.8,inh,0
4905,787.3,inh,0
4295,787.5,inh,0
4595,793.8,inh,0
4375,794.0,inh,0
5235,794.4,inh,0
4955,795.0,inh,0
4855,796.9,inh,0
4275,797.6,inh,0
4675,797.7,inh,0
5175,797.7,inh,0
4735,798.0,inh,0
4405,798.1,inh,0
5245,798.9,inh,0
4605,803.1,inh,0
4145,803.4,inh,0
4295,807.3,inh,0
4495,807.7,inh,0
4615,808.0,inh,0
4815,809.5,inh,0
4695,811.1,inh,0
5065,811.1,inh,0
4285,811.3,inh,0
4645,812.2,inh,0
4735,812.5,inh,0
4525,812.6,inh,0
4605,817.8,inh,0
5125,820.6,inh,0
4145,821.3,inh,0
4405,821.7,inh,0
5055,821.9,inh,0
4215,822.4,inh,0
5085,822.7,inh,0
4945,823.0,inh,0
5095,825.0,inh,0
4485,825.8,inh,0
4685,829.6,inh,0
4785,830.4,inh,0
4855,831.7,inh,0
4955,833.6,inh,0
4875,833.9,inh,0
4435,834.3,inh,0
4245,834.5,inh,0
4655,835.7,inh,0
4375,836.3,inh,0
4275,839.9,inh,0
4145,840.3,inh,0
4605,843.1,inh,0
4735,844.0,inh,0
4385,845.8,inh,0
4555,846.2,inh,0
4525,846.6,inh,0
4955,846.6,inh,0
5265,846.7,inh,0
4905,847.4,inh,0
4295,848.0,inh,0
4695,849.3,inh,0
5065,849.5,inh,0
4485,856.6,inh,0
4675,858.2,inh,0
4605,858.3,inh,0
4215,859.1,inh,0
4905,860.5,inh,0
4715,865.4,inh,0
5285,867.6,inh,0
4315,868.1,inh,0
4815,869.1,inh,0
4345,870.1,inh,0
4735,870.4,inh,0
4435,870.6,inh,0
5215,870.8,inh,0
4285,871.0,inh,0
5255,871.4,inh,0
4515,871.9,inh,0
4655,872.0,inh,0
4955,872.2,inh,0
4385,874.4,inh,0
4225,874.6,inh,0
4855,881.2,inh,0
4525,881.5,inh,0
5235,881.7,inh,0
4215,882.3,inh,0
4415,882.6,inh,0
4335,882.9,inh,0
4375,885.0,inh,0
4435,885.0,inh,0
4905,885.3,inh,0
4405,888.4,inh,0
4295,888.6,inh,0
5255,892.7,inh,0
5265,894.3,inh,0
4815,895.0,inh,0
4145,895.1,inh,0
4785,895.4,inh,0
4315,895.7,inh,0
5115,895.9,inh,0
4485,896.1,inh,0
5095,896.3,inh,0
4435,896.4,inh,0
5005,896.4,inh,0
4195,897.1,inh,0
4235,897.2,inh,0
4495,897.2,inh,0
4505,898.1,inh,0
4605,898.8,inh,0
4515,905.9,inh,0
5255,907.8,inh,0
5235,910.1,inh,0
4155,910.4,inh,0
5215,910.6,inh,0
4855,910.8,inh,0
4735,911.0,inh,0
4415,911.5,inh,0
4305,912.1,inh,0
4235,918.5,inh,0
4435,919.1,inh,0
4545,922.8,inh,0
4725,922.8,inh,0
4345,928.9,inh,0
4505,929.5,inh,0
4675,929.7,inh,0
4405,929.9,inh,0
4275,931.0,inh,0
4815,931.7,inh,0
5275,931.9,inh,0
4295,932.2,inh,0
5265,932.7,inh,0
4735,932.9,inh,0
5195,933.0,inh,0
5105,933.2,inh,0
4905,935.1,inh,0
5115,935.3,inh,0
4455,936.2,inh,0
5065,936.3,inh,0
4385,939.3,inh,0
4435,939.5,inh,0
4485,939.6,inh,0
5205,942.9,inh,0
4415,943.4,inh,0
4655,943.4,inh,0
5055,943.8,inh,0
4505,944.0,inh,0
4605,944.5,inh,0
5065,944.5,inh,0
4175,944.7,inh,0
4955,944.9,inh,0
4855,945.2,inh,0
4205,945.5,inh,0
4995,945.5,inh,0
5255,945.6,inh,0
4725,947.3,inh,0
4145,950.1,inh,0
4495,951.2,inh,0
4215,953.2,inh,0
4715,953.6,inh,0
5085,955.7,inh,0
4235,955.9,inh,0
4335,956.5,inh,0
4155,957.9,inh,0
4815,958.5,inh,0
5275,958.8,inh,0
4905,959.3,inh,0
4735,960.0,inh,0
5185,967.3,inh,0
4515,967.5,inh,0
4595,967.7,inh,0
4415,968.3,inh,0
5055,968.7,inh,0
5265,969.4,inh,0
4435,969.8,inh,0
4625,970.9,inh,0
4485,972.9,inh,0
4615,974.1,inh,0
4635,974.7,inh,0
4605,976.3,inh,0
4315,977.5,inh,0
4935,978.1,inh,0
5245,978.2,inh,0
4655,979.4,inh,0
5115,980.0,inh,0
4695,980.9,inh,0
4395,981.2,inh,0
4385,981.3,inh,0
4455,981.6,inh,0
4515,981.6,inh,0
4205,982.4,inh,0
4735,982.7,inh,0
4235,992.5,inh,0
4765,993.5,inh,0
5115,994.0,inh,0
4505,994.9,inh,0
4585,995.4,inh,0
4435,997.8,inh,0
4345,999.6,inh,0
5085,1001.8,inh,0
4955,1001.9,inh,0
5285,1004.4,inh,0
5255,1005.6,inh,0
4555,1006.0,inh,0
4695,1006.2,inh,0
4785,1006.2,inh,0
4165,1006.4,inh,0
4275,1006.7,inh,0
4525,1007.2,inh,0
4855,1008.3,inh,0
4485,1009.0,inh,0
4935,1009.0,inh,0
4735,1009.3,inh,0
4215,1009.4,inh,0
4925,1011.6,inh,0
4955,1012.0,inh,0
4205,1014.3,inh,0
5065,1018.0,inh,0
4725,1020.1,inh,0
4485,1020.4,inh,0
4515,1020.8,inh,0
4595,1020.8,inh,0
4765,1020.8,inh,0
4435,1021.3,inh,0
5175,1024.0,inh,0
4855,1028.8,inh,0
4345,1029.1,inh,0
4215,1030.6,inh,0
5065,1030.9,inh,0
4905,1033.0,inh,0
4315,1033.8,inh,0
4655,1034.0,inh,0
4605,1034.7,inh,0
4435,1035.0,inh,0
5125,1035.7,inh,0
5115,1035.8,inh,0
4265,1037.3,inh,0
4455,1037.4,inh,0
4715,1038.2,inh,0
4155,1039.6,inh,0
5055,1042.3,inh,0
4205,1042.5,inh,0
4555,1044.0,inh,0
5265,1044.0,inh,0
4735,1044.3,inh,0
4385,1044.7,inh,0
4505,1044.7,inh,0
5085,1045.0,inh,0
4545,1051.7,inh,0
4335,1052.4,inh,0
4985,1053.7,inh,0
4515,1054.8,inh,0
5175,1056.5,inh,0
4505,1056.6,inh,0
4785,1056.8,inh,0
5255,1057.0,inh,0
4155,1057.4,inh,0
4435,1057.9,inh,0
4715,1058.2,inh,0
5055,1058.7,inh,0
4295,1064.5,inh,0
4215,1066.3,inh,0
5115,1066.5,inh,0
5065,1067.6,inh,0
4405,1068.9,inh,0
4595,1069.7,inh,0
4955,1069.7,inh,0
4525,1070.3,inh,0
4605,1075.4,inh,0
5055,1078.0,inh,0
4675,1079.6,inh,0
5085,1081.4,inh,0
4525,1082.2,inh,0
4505,1083.3,inh,0
4735,1083.5,inh,0
4785,1087.5,inh,0
4855,1088.9,inh,0
4995,1090.1,inh,0
4815,1090.9,inh,0
5185,1090.9,inh,0
5095,1092.2,inh,0
5145,1092.7,inh,0
4225,1092.9,inh,0
5125,1093.1,inh,0
4875,1093.3,inh,0
4145,1093.4,inh,0
4645,1093.4,inh,0
4615,1093.5,inh,0
4605,1094.7,inh,0
4295,1095.3,inh,0
4515,1095.4,inh,0
5115,1104.0,inh,0
4275,1105.0,inh,0
4515,1105.9,inh,0
4315,1106.1,inh,0
4435,1106.1,inh,0
4345,1107.2,inh,0
5205,1110.1,inh,0
4665,1111.0,inh,0
4485,1113.8,inh,0
5055,1114.4,inh,0
4855,1114.6,inh,0
5265,1114.6,inh,0
5065,1116.9,inh,0
4145,1117.2,inh,0
4245,1117.2,inh,0
5295,1117.2,inh,0
4465,1117.8,inh,0
4215,1118.1,inh,0
4525,1118.2,inh,0
4605,1118.3,inh,0
4625,1118.7,inh,0
4235,1118.8,inh,0
4535,1120.8,inh,0
5115,1122.6,inh,0
4405,1127.5,inh,0
4715,1127.5,inh,0
4425,1127.8,inh,0
4905,1128.0,inh,0
4435,1128.1,inh,0
5125,1128.4,inh,0
4525,1128.8,inh,0
5255,1129.1,inh,0
4775,1131.5,inh,0
4765,1135.8,inh,0
4605,1137.4,inh,0
5085,1138.1,inh,0
4555,1139.3,inh,0
4325,1140.4,inh,0
4375,1140.7,inh,0
4955,1140.8,inh,0
5095,1141.0,inh,0
4615,1142.4,inh,0
4235,1142.7,inh,0
4735,1145.8,inh,0
4785,1146.2,inh,0
4905,1146.8,inh,0
5055,1148.0,inh,0
4685,1156.3,inh,0
5065,1158.5,inh,0
4855,1158.7,inh,0
4595,1160.1,inh,0
4955,1160.7,inh,0
5115,1160.7,inh,0
4345,1165.9,inh,0
4515,1166.3,inh,0
4875,1167.6,inh,0
4215,1167.8,inh,0
4555,1168.9,inh,0
4645,1169.0,inh,0
5255,1169.3,inh,0
4585,1169.7,inh,0
4295,1169.8,inh,0
4525,1170.1,inh,0
4235,1176.7,inh,0
5055,1178.0,inh,0
4435,1179.2,inh,0
4735,1180.2,inh,0
4205,1180.6,inh,0
4815,1180.7,inh,0
5125,1181.6,inh,0
5255,1181.7,inh,0
4605,1183.0,inh,0
4505,1186.1,inh,0
4515,1189.6,inh,0
4855,1191.6,inh,0
5265,1196.5,inh,0
5235,1197.1,inh,0
4785,1197.2,inh,0
4495,1197.4,inh,0
4655,1197.8,inh,0
4345,1198.2,inh,0
5085,1200.8,inh,0
4385,1202.0,inh,0
5295,1204.7,inh,0
4205,1205.1,inh,0
4955,1205.6,inh,0
5285,1205.8,inh,0
4215,1206.0,inh,0
4515,1208.8,inh,0
4695,1209.3,inh,0
4725,1211.4,inh,0
4365,1212.3,inh,0
4815,1215.9,inh,0
4505,1216.8,inh,0
5055,1216.8,inh,0
4625,1217.0,inh,0
5085,1219.1,inh,0
4415,1219.6,inh,0
5225,1224.9,inh,0
4385,1227.7,inh,0
5265,1228.2,inh,0
4275,1228.6,inh,0
4465,1229.9,inh,0
4925,1229.9,inh,0
4515,1230.1,inh,0
4585,1230.1,inh,0
4595,1230.4,inh,0
4285,1231.1,inh,0
4315,1231.4,inh,0
4295,1231.5,inh,0
4525,1232.6,inh,0
4765,1238.6,inh,0
4855,1239.3,inh,0
4675,1239.4,inh,0
4335,1239.6,inh,0
4505,1239.9,inh,0
4815,1240.2,inh,0
5205,1240.2,inh,0
4405,1241.2,inh,0
4845,1241.7,inh,0
4695,1242.1,inh,0
4545,1242.5,inh,0
4415,1244.5,inh,0
5265,1245.1,inh,0
5055,1253.1,inh,0
5095,1253.5,inh,0
4595,1254.1,inh,0
4965,1254.5,inh,0
5085,1254.8,inh,0
4145,1255.6,inh,0
4405,1258.0,inh,0
4235,1258.4,inh,0
4955,1264.2,inh,0
4515,1265.2,inh,0
4585,1266.0,inh,0
4855,1266.1,inh,0
4295,1266.2,inh,0
4385,1266.8,inh,0
4345,1267.3,inh,0
4675,1267.6,inh,0
4655,1267.8,inh,0
4725,1268.1,inh,0
5145,1268.4,inh,0
5055,1268.9,inh,0
5095,1270.1,inh,0
4985,1275.6,inh,0
4785,1276.1,inh,0
4765,1276.4,inh,0
5215,1276.9,inh,0
4905,1277.3,inh,0
4735,1277.4,inh,0
4495,1277.5,inh,0
4815,1278.0,inh,0
5065,1278.6,inh,0
4695,1279.9,inh,0
4605,1286.8,inh,0
5095,1287.8,inh,0
4955,1288.5,inh,0
4235,1288.7,inh,0
4595,1289.4,inh,0
5125,1289.9,inh,0
4765,1290.5,inh,0
4295,1291.1,inh,0
4525,1291.4,inh,0
4545,1291.6,inh,0
4335,1299.1,inh,0
4875,1299.1,inh,0
4785,1299.3,inh,0
4725,1301.2,inh,0
4205,1302.8,inh,0
4245,1305.6,inh,0
4315,1306.0,inh,0
4505,1309.8,inh,0
4905,1311.5,inh,0
4435,1311.6,inh,0
4615,1311.7,inh,0
4995,1311.8,inh,0
5065,1312.0,inh,0
4215,1312.7,inh,0
5115,1313.2,inh,0
4735,1313.9,inh,0
4275,1321.5,inh,0
4345,1322.9,inh,0
4765,1322.9,inh,0
